i,f,tau_if
29,18,19113972.71203564
29,19,5572.523538870773
29,20,6610.621196954455
29,21,575.0381261848112
29,22,265.18036376097257
29,23,194.19018542485216
29,24,47.14256267491667
29,25,41.24100287792041
29,26,59.213038825406905
29,27,235.14309144315632
29,28,136.9016118854246
29,30,133551.6334775692
30,9,956210442.519036
30,10,330280187.35686857
30,11,619858771.3039176
30,12,271087194.37265074
30,13,271847534.3162546
30,14,59486545.6204434
30,15,13258422322.292435
30,16,640741448.7503673
30,17,266814.6554923256
30,18,165027.54110895563
30,19,60390.70526921636
30,20,21330.93193502468
30,21,388.01309751038264
30,22,708.5519826749544
30,23,1768.335615861085
30,24,88.53486085889786
30,25,89.24003500460226
30,26,85.40347228026367
30,27,511.3102587088612
30,28,1737.9305838898078
30,29,178.368927642593
30,31,98028.8757901183
31,9,110608547.33917958
31,10,136955593.3106025
31,11,3774087603.8883605
31,12,28112924823.069366
31,13,4234189347.1543274
31,14,663327919.9319876
31,15,48502913.023772486
31,16,676770034.345275
31,17,41665338.66324302
31,18,3666370.165515052
31,19,201276.33437068886
31,20,65382.97504768898
31,21,2458.077059789303
31,22,2046.5743267499195
31,23,5020.333018064791
31,24,203.98768886182
31,25,179.75059141991565
31,26,0.17432580315218987
31,27,571.8587636024761
31,28,25.62053262216388
31,29,11099.469359689389
31,30,321.02623492586895
31,32,97251.02503891946
32,11,86612215.02300651
32,12,56814815.17416223
32,13,3548000.0283059743
32,14,223655086.2954359
32,15,11818763296.52204
32,16,146124159.2062589
32,17,356536618.0069914
32,18,419625729.3219608
32,19,536068.4949046404
32,20,138908.4071691915
32,21,7787.873603698282
32,22,2939.736391158923
32,23,15334.811089221768
32,24,533.7444592680699
32,25,422.70501060378604
32,26,171.8774514444357
32,27,993.7986316242947
32,28,1039.6814193739065
32,29,12755.12567133529
32,30,17.308256895387224
32,31,454.6829705994069
33,12,101047547.15410368
33,13,843797664.5101404
33,14,60037737.502042964
33,15,92074152.52635926
33,16,8269699305.0498705
33,17,1930518531.0451887
33,18,425349910.77075815
33,19,200641386.89119712
33,20,49505.75752853705
33,21,27460.017563951307
33,22,3453.1712787478564
33,23,49375.17338640215
33,24,10.620240040295837
33,25,1175.7614683785607
33,26,421.73948631514367
33,27,2475.4355497261877
33,28,1978.7046454065887
33,29,9089.457996119752
33,30,190.19681815515168
33,31,111.31342624998344
33,32,1102.386784933418
34,13,26247862.487471428
34,14,233968201.2046409
34,15,2687912496.8289404
34,16,52594799.83823172
34,17,123615386.51337601
34,18,22670110855.97808
34,19,172397077.11190206
34,20,207483416.58787546
34,21,73661.19727749487
34,22,19462.02889392922
34,23,158874.7163046189
34,24,1775.4399208604332
34,25,3918.337078072505
34,26,1277.3440783369524
34,27,5019.767994047629
34,28,12657.714763526485
34,29,2880.5578017905536
34,30,184.0975469600104
34,31,92.53377652128935
34,32,972.9867287991536
34,33,1770.2422682126514
35,14,152910150.33343983
35,15,15655483421.652802
35,16,178015119.60627514
35,17,27713347167.05317
35,18,2557134270.0196176
35,19,2291819368.6495204
35,20,45734793.378891334
