i,tau,E
768,127460372.51346636,5.16454
769,0.21294929006016924,5.16568
770,10.256884964915237,5.16635
771,59402532.23641987,5.16826
772,28138.382526531957,5.16845
773,8043893.43230901,5.16871
774,0.21243613240449064,5.17107
775,0.6222388152572957,5.1735
776,194.67859437486504,5.17708
777,1083.9653205116288,5.18145
778,18.8825317698597,5.1832
779,0.8348801638151572,5.18631
780,233811.83717171455,5.18812
781,4.9477885532565225e-05,5.18864
782,4862902.915148773,5.19479
783,1.5136491955866251,5.19581
784,3.5444264920574216,5.20569
785,0.0218437071196367,5.20633
786,5.0989231070737315e-05,5.21083
787,727.7437132113218,5.2123
788,57.24687266137551,5.21282
789,0.43029259905550044,5.2136
790,14241.00965431086,5.21483
791,100525516.66599259,5.21909
792,0.14849239379919402,5.21961
793,61.54833964206317,5.22063
794,2.1479782747502135e-05,5.22122
795,0.2961997776204893,5.22526
796,29.965055350608417,5.22649
797,0.8889446157790342,5.22811
798,812.0178643930167,5.23174
799,8361465.219982875,5.23588
800,5173104.559016871,5.23739
801,138999.48455038882,5.23977
802,7.430059993806394e-05,5.2445
803,346346.5930160365,5.24816
804,1.9828658577431306,5.2495
805,1.916866456421745,5.25498
806,2015.2677763466995,5.2594
807,0.018159696369876695,5.2608
808,0.0948785263499916,5.26375
809,0.13169063513133797,5.26465
810,556.9063032507856,5.26554
811,6266.459487160507,5.26642
812,0.03631744556986693,5.27162
813,1116331.3176704135,5.27217
814,171570406.61961997,5.27226
815,4.214100156243464e-05,5.27363
816,7.057659272194173,5.27698
817,1.923171613055026e-05,5.27981
818,0.7878746686350709,5.28344
819,55.677617343223886,5.28514
820,53.717775276159564,5.28922
821,1232.4768450386628,5.2938
822,1.2894766110947782,5.29506
823,0.00011527196638060095,5.29906
824,591.8000713622598,5.29999
825,2079939.1744316774,5.30218
826,137.20620720881413,5.30419
827,1049824.5807361985,5.30471
828,483026.20350954926,5.30669
829,8378.836491838669,5.30715
830,0.872393924447003,5.31444
831,0.44660181061072535,5.32032
832,0.024860921608550614,5.32066
833,2.219839033702396,5.32213
834,72879362.93673876,5.32433
835,3913.6559246624042,5.33
836,2.159143514710397e-05,5.33322
837,2795.5558102038767,5.33565
838,1.6078942438663596e-05,5.33709
839,13813.681069731463,5.33866
840,0.43692413689684556,5.34015
841,0.2373887240356083,5.34094
842,97.49059135901548,5.34229
843,13.801148560354287,5.34711
844,30064381.267489396,5.34788
845,192908.6770322929,5.34987
846,0.0001709195512464485,5.35232
847,5608.686642179907,5.3525
848,0.4224989510307009,5.36173
849,4.361306866201329,5.36339
850,483308.99046488,5.36372
851,108.19762400283409,5.36405
852,0.01169435237633161,5.36795
853,7603885.905288272,5.37064
854,4.411505205576142,5.37211
855,2444.5140326836163,5.37424
856,0.3764990486287817,5.3748
857,667076094.9107689,5.3751
858,1281.976856432886,5.37812
859,0.0019152318388140884,5.38729
860,2.6179894356836253,5.38772
861,8.31121476150447,5.39091
862,362132.38330220873,5.39118
863,1.536955067798705e-05,5.39134
864,1.4308865062433898e-05,5.39314
